Simulation,D1,D2,K,O,best_mse,best_k,best_mae,best_r_squared,best_aic,best_bic,k_lower_limit,k_upper_limit,abs_error_k
18,13.064709662925452,59.57624540769029,-0.937341620447114,1.2644624295644462,0.2724436555942386,-0.1806141049836929,0.4278476896854449,0.056106518377161,157.29291478063467,159.90803529747595,-0.3275885842213449,-0.0336396257460409,0.7567275154634211
19,32.2071108748205,72.04691607214045,0.8957978838589042,1.3239166899584234,0.1013764920319082,0.0936296279709422,0.253993706909554,0.0411621645495875,57.44526478788024,60.06038530472149,0.0039751037561872,0.1832841521856972,0.8021682558879619
20,20.981196189764887,31.96161243959796,-3.6562309449072927,3.7759221256710576,2.166399438000318,0.7720433479235519,1.2656987689642538,0.1201727380297743,366.7053046836021,369.32042520044337,0.3575926762816858,1.186494019565418,4.428274292830845
21,33.15067443577573,56.825357693596736,-2.7197519142646343,1.480275070760399,0.528082064593948,-0.2595639134456965,0.5887254150807982,0.0595635234123594,224.136721926776,226.75184244361725,-0.4641868389176629,-0.05494098797373,2.460188000818938
22,43.7675995999016,78.44093726074787,0.3826929058413952,3.3672926598228514,0.0617858194391437,-0.0164264494032979,0.199526696213426,0.0021633249400947,7.433362331407409,10.048482848248668,-0.0864183821237693,0.0535654833171735,0.3991193552446931
23,31.59709141822532,31.908440927392803,-0.1168293610680848,1.4498843154869974,0.061122075755038,-0.0080872378193202,0.1932254260209414,0.0005309277181607,6.342484260617482,8.95760477745874,-0.0777022058456603,0.0615277302070198,0.1087421232487645
24,28.33967986190692,18.05218123004306,0.3213044570293277,3.376156684476882,0.073847342301524,-0.0311546783350607,0.2139906911178314,0.0064826241884909,25.444302604416805,28.059423121258064,-0.1076739831267726,0.045364626456651,0.3524591353643884
25,32.79691274603829,4.659662122954615,-2.0843065541703254,3.862354466225952,1.92674032811326,-0.1572813201228272,1.0932013983298483,0.0063333794734911,354.8643759202206,357.47949643706187,-0.5481358722648019,0.2335732320191474,1.9270252340474985
26,42.286359669175,84.35979570483323,-4.737547567347065,1.2654046970419586,1.2301425743837242,-0.349246195586559,0.902696760130285,0.0469141287351515,309.5457214641349,312.16084198097616,-0.6615528984126408,-0.0369394927604772,4.388301371760505
27,14.96370202070102,16.604965889942832,1.719472334953025,3.9883849225007,0.9183486539484076,0.2179528783877777,0.8103260536047715,0.0250362791257725,280.0225892305093,282.6377097473506,-0.0518877735778897,0.4877935303534452,1.5015194565652472
28,15.064479906577615,53.01246921683196,-4.269299487350509,2.6667801286093886,5.280916131618425,0.2909341407670822,2.01778895823397,0.0078940859334952,456.69964254411786,459.3147630609592,-0.3561462152554971,0.9380144967896616,4.560233628117591
29,23.6155263572,53.860868249437765,3.7398873490747055,2.043109294492752,1.593454878111309,-0.1326180895674885,1.0899865109766789,0.0054494956703808,335.68194207153186,338.29706258837314,-0.4880639539992376,0.2228277748642605,3.872505438642194
30,7.449986201245338,66.88098379981238,2.9385567258577794,3.35477203829214,4.579583968981447,0.2501572530433074,1.95829117471507,0.0067379490136212,442.308007618205,444.9231281350463,-0.3524253564782574,0.8527398625648722,2.688399472814472
31,8.858500503469257,20.7562061190838,-4.6385439892765135,4.017758975271136,8.625819078407165,-1.1934370947746322,2.53420133758694,0.0757611640585426,506.2563360334548,508.8714565502961,-2.0204337499179994,-0.366440439631265,3.445106894501881
32,2.2477346858941014,69.05170061008539,-2.6441970968153328,4.30783369904384,5.068927603538644,-0.7673304069342591,2.059442765650093,0.0545210602505392,452.5616407035623,455.17676122040353,-1.4012900684436502,-0.133370745424868,1.8768666898810735
33,38.124038759153336,21.70038728730288,-3.7858026672620326,1.123183231335133,0.9471510212923936,-0.4344957811318864,0.8220055346542614,0.0900404559493663,283.14161446931814,285.7567349861594,-0.7085353001206427,-0.1604562621431302,3.3513068861301463
34,18.965779857244343,45.68645752838347,2.7208744909148663,2.3484261273406446,1.1347955780155166,-0.0342493327778125,0.8894675718594515,0.0005128938562498,301.39728895825573,304.012409475097,-0.3342086787528154,0.2657100131971903,2.7551238236926787
35,22.97350197890773,31.9512724672677,1.9833933457266533,3.763525473419577,0.4741283823052,-0.4514442363250648,0.5625721283075709,0.1758633042644305,213.2515920406478,215.86671255748908,-0.6453325161189148,-0.2575559565312149,2.4348375820517183
36,44.2261340576224,38.86371307133231,-3.816998858237639,2.2803244856186207,0.4070786437530904,0.3751921306603166,0.555764591734626,0.1465169093990371,197.8519463919252,200.46706690876647,0.195535711161878,0.5548485501587552,4.192190988897956
37,24.01537064788863,53.016744854976416,-1.656544281868264,1.8227108675055208,0.4025877689022796,0.0712661169663482,0.5307359970850885,0.0062238325387931,196.7315269097869,199.34664742662815,-0.1073965731213498,0.2499288070540463,1.7278103988346123
38,11.390934981871396,75.81160350178834,4.65222654514946,2.581338563468308,9.12543314614668,0.0504339785959839,2.7714656392433628,0.0001383555502202,511.9431857150418,514.5583062318831,-0.80017570879397,0.9010436659859378,4.601792566553477
39,3.050105853471905,16.653508703806438,2.5388899899553508,4.583536233287305,2.437639280535041,1.5341932464140051,1.2984870691912689,0.3240282853270863,378.6196200693056,381.23474058614687,1.0945622546628933,1.9738242381651172,1.0046967435413454
40,2.3833863358013327,12.0839451685315,-2.040034892270341,1.565013378392905,1.1159081643804731,-1.489145990639508,0.8603240796335564,0.4966093821675569,299.70210933708114,302.3172298539224,-1.7865986171644117,-1.1916933641146046,0.5508889016308329
41,1.361118130851537,44.78699148178566,-4.099973588017747,1.846654073800892,8.465539944809425,-1.9385940675327824,2.5545695156304906,0.1805867162111165,504.3619674180686,506.9770879349099,-2.757871349354078,-1.1193167857114876,2.161379520484964
42,17.94013882940635,81.1200901385164,3.907916567986831,3.0553071484901007,3.915481521835368,-0.1348358149589724,1.820410503877898,0.0022997949538959,426.4843536195789,429.09947413642016,-0.6920166501238262,0.4223450202058812,4.042752382945803
43,16.438718808349222,61.59429343941156,0.558160728542134,4.61632915539667,0.1343883308264917,-0.0710031866777922,0.3093189330267657,0.018282862747011,85.91639414145584,88.5315146582971,-0.1742280604575551,0.0322216871019706,0.6291639152199263
44,11.112368256319314,25.974381519830786,4.3207856838125736,3.321947863791137,5.893496569275999,0.5135884901967672,2.07779561455864,0.0217358864769203,467.7843798303437,470.399500347185,-0.1699926908818101,1.1971696712753446,3.8071971936158064
45,24.6824934524484,83.98520204762463,1.818739763693884,4.412088635843247,0.5826206106264825,-0.127554542719861,0.6787846748587589,0.0136738331545865,234.06345883862792,236.6785793554692,-0.3424842774246529,0.0873751919849309,1.946294306413745
46,42.98697528289631,85.34314724209251,2.689658199669793,1.3943422404117882,0.3687472495134161,0.2044296352943851,0.4978949214400933,0.0532660595392233,187.8635568467819,190.4786773636232,0.0334407128654219,0.3754185577233484,2.4852285643754075
47,3.329629132989794,73.08384705346542,-2.62094181147404,3.918703924398869,5.416316034208605,-0.5739080294983622,2.1497242922724844,0.0293040422212778,459.2565881798419,461.8717086966832,-1.229231283445142,0.0814152244484177,2.047033781975678
48,22.9320531305857,14.385002176160924,0.3937162330839783,3.0396555182524025,0.0899244392105776,0.0104420182246985,0.2403637723244279,0.0006015801798796,45.33824562070342,47.95336613754468,-0.0739968589547966,0.0948808954041936,0.3832742148592798
49,23.06106133433059,14.65127202065196,-4.539396424079314,3.151062638033181,4.485302558609328,-0.0095543531937056,1.791366508236797,1.0103460706845093e-05,440.206984995592,442.8221055124332,-0.60590192133597,0.5867932149485586,4.529842070885608
50,35.26674957154319,81.65887168643529,1.7294062033761293,4.470975593198091,0.2747373645763712,-0.098378755367076,0.4477719546718277,0.0171877561347665,158.13967647589092,160.7547969927322,-0.2459706285123175,0.0492131177781653,1.8277849587432051
51,38.387484818231314,58.97716332075652,4.724220939679071,2.9451444265432656,0.869049202717186,-0.5282691075391323,0.8395746827916971,0.1374962246207659,274.4496746327644,277.0647951496057,-0.790766965209454,-0.2657712498688105,5.252490047218204
52,10.114247138146313,83.18706711649429,-0.3212709433864802,4.656259706709534,0.1315820791673542,0.0009419754012945,0.2959950702899752,3.3476853391611883e-06,83.78501467107534,86.4001351879166,-0.1011994590902175,0.1030834098928065,0.3222129187877747
53,27.765837521757927,63.07321123534348,2.2208030929323286,4.290948875714093,0.5446879898032626,-0.2839736953864769,0.651324388218394,0.0684653959823244,227.2638271602128,229.87894767705404,-0.4917889770944256,-0.0761584136785283,2.504776788318805
54,4.562185644637792,19.128436544328,-1.247321501141414,1.1882619471289215,0.4398527487036074,-0.6723133401925766,0.5417293230088469,0.337815134677397,205.6727414253327,208.287861942174,-0.8590618890323167,-0.4855647913528365,0.5750081609488374
55,2.8809038712643087,3.478359319153242,0.9654652245808392,2.038948189932853,0.1179029299239705,0.8985930987813631,0.2840638312163397,0.7727217522274125,72.69832800418772,75.31344852102897,0.8019065898527985,0.9952796077099276,0.0668721257994761
56,20.561381647828966,60.514654130791314,-1.6450192674528807,2.0149471047334373,0.5386699839400927,0.0322142582560121,0.6254680915926584,0.0009554809716881,226.14171450870623,228.75683502554756,-0.1744498073049803,0.2388783238170045,1.6772335257088928
57,5.996039734687656,72.82595738430973,4.513442703755572,4.579610808286816,14.08569015668184,0.4056837521175688,3.4796186955891315,0.0057669871316354,555.7866830606147,558.4018035774559,-0.6511158621493895,1.4624833663845274,4.107758951638004
58,18.643416868057106,33.7925454051001,0.6819766492117196,3.020303233060986,0.1150883386278427,-0.0684999565337558,0.2621361610743755,0.0198385798844477,70.25800007151511,72.87312058835637,-0.1640254392556518,0.0270255261881402,0.7504766057454755
59,9.317899488378316,22.361022843862884,-1.715954408282414,1.5892887371592224,0.9361062565444642,-0.46473139319123,0.8207249957602937,0.102765755496763,281.95692872049943,284.5720492373407,-0.7371684341182341,-0.1922943522642259,1.251223015091184
60,33.85860715666786,11.464755870285444,4.849707674002274,1.052374936174601,3.002271397615206,0.9476298376807758,1.3827247102513234,0.1292899499096383,399.6618663146966,402.2769868315379,0.459732380130938,1.4355272952306135,3.902077836321498
61,40.82597516989336,40.81064589379821,-0.4886699991766363,2.403342211153358,0.0686349148128088,0.0503189676865026,0.2082503644711767,0.0179845824031354,18.051238651719306,20.66635916856056,-0.0234504117496826,0.1240883471226878,0.5389889668631389
62,21.15561128454283,87.54754466481971,-2.6359667407814413,4.064214124809952,1.6744411603067006,0.1457671844592359,1.176069534011031,0.0062601687806668,340.6890105783631,343.30413109520435,-0.2185993870319401,0.510133755950412,2.7817339252406774
63,16.49006943264976,65.23167085985187,-1.4704181102570146,3.87598108360544,0.7469419054901347,0.1516016945635768,0.7635762794330317,0.0150453135286842,259.1570291098625,261.77214962670377,-0.0917570706982081,0.3949604598253619,1.6220198048205914
64,9.91780567029491,45.84811686736066,0.4897954396437853,3.5087886373512447,0.1378776119949683,0.0013654277260604,0.3057916632578522,6.712811799869378e-06,88.50530915760277,91.12042967444404,-0.1031909326725245,0.1059217881246454,0.4884300119177249
65,27.356018657330424,52.08123722241726,4.3057986872736365,1.2081824638880787,1.393799812011203,0.5195021023058044,0.9567198777800312,0.0876955793695456,322.16098691721675,324.776107434058,0.1870693682587055,0.8519348363529033,3.786296584967832
66,42.62980582611635,12.096850183908828,3.372278915485367,4.022519440855831,3.4570277163637138,-0.5794745938818118,1.529111219913012,0.0460020398042478,413.9069107225773,416.5220312394186,-1.103020793388172,-0.0559283943754516,3.9517535093671783
67,33.89071937976405,85.45941764453892,-0.6208553409669548,1.2489212430082262,0.0989502565550969,-0.0516073967095871,0.2486049803989968,0.0131857877388525,54.99864427700055,57.61376479384181,-0.1401825765706919,0.0369677831515177,0.5692479442573677
68,14.478765456471592,35.14876520901453,4.1520708601456136,1.438888322096318,2.4726647559961443,0.9550267653326944,1.2979194908509917,0.1547753236034098,380.0605218932677,382.675642410109,0.5122485964086156,1.397804934256773,3.1970440948129197
69,23.64902994362637,50.23125616402831,2.443210621131584,3.0969233443029225,0.6998762461441271,-0.317656593161192,0.7298551450515138,0.0667937515913661,252.58355687747124,255.1986773943125,-0.5532234610052437,-0.0820897253171404,2.760867214292776
70,18.440895148087293,29.75019415852148,2.954425484640524,4.446248284075409,1.6613144686256078,-0.4767030368511489,1.0901894866045432,0.06358793144148,339.89410660407736,342.50922712091864,-0.8396385821119985,-0.1137674915902992,3.4311285214916727
71,42.77624483173713,18.742073516245,-3.123998976079747,2.2156422822736204,1.060984189028265,0.2745706695514843,0.8278696819255332,0.0340727735074654,294.6044764217306,297.2195969385719,-0.0154694240499775,0.5646107631529462,3.3985696456312318
72,10.853436703328043,89.15468491858337,-0.100268175592646,4.436290557961911,0.0688533849090501,0.003832605176301,0.2052584999911241,0.0001058962499034,18.372218667276115,20.98733918411737,-0.0700540877213256,0.0777192980739278,0.104100780768947
73,35.98911198461428,68.66283530567307,-0.916490367380902,1.8860977725125847,0.1193291024759121,0.0461303149473639,0.2771645097449723,0.008775306278118,73.91271007230071,76.52783058914197,-0.0511392039137806,0.1433998338085086,0.962620682328266
74,15.171897458378226,78.0047651847126,3.705341111635789,2.9219596958719194,4.360982748152841,-0.0912832747862921,1.9198469733809709,0.0009476544457268,437.3680244317035,439.9831449485448,-0.6793082400304956,0.4967416904579114,3.796624386422081
75,8.450132195372134,38.76416389655788,2.172487744828686,3.711318403016776,2.1664157981198926,0.1397956026776121,1.294519049183388,0.0044582905945075,366.7060674080605,369.3211879249017,-0.2746566338764362,0.5542478392316607,2.032692142151074
76,30.690885791089386,61.9703435994452,3.4159844054374844,3.087585110682994,0.8774740843898016,-0.3581955127958574,0.8502030978027608,0.0676762718006188,275.4240900960914,278.03921061293266,-0.6219626768538052,-0.0944283487379095,3.774179918233342
77,21.939873461145908,32.807768800179474,2.600533236982301,4.813734285067767,0.9323474684832233,-0.7236444913013202,0.8105405455053283,0.2180340306359153,281.55056264225,284.1656831590912,-0.99553401792648,-0.4517549646761604,3.324177728283621
78,7.439744091127069,88.87151748209726,2.529699938604608,1.6060304422862828,3.236444658388842,0.3375852701958451,1.6647391305112835,0.0171805180237136,407.2475990711531,409.8627195879944,-0.1689826380610548,0.844153178452745,2.192114668408763
79,40.91241443762556,2.678148154518567,-2.285903835436329,4.629410612862557,2.4733093652110765,-0.3656508134248005,1.2300041836889022,0.0261346837960664,380.0868485700684,382.7019690869096,-0.8084866934251248,0.0771850665755237,1.9202530220115284
80,13.525046351831406,42.929808517568745,2.3353611084166914,4.144142411183566,1.7337243242366305,-0.2223187912609266,1.1311706229019998,0.013955091956625,344.2030439061793,346.81816442302056,-0.5930794130293631,0.1484418305075097,2.557679899677618
81,27.76585368765518,37.88785379554611,-0.3843836078885942,1.1749144946224988,0.0738522374323815,-0.0436240313912554,0.214199693169364,0.0126308103263537,25.450997386049664,28.066117902890923,-0.1201458722647766,0.0328978094822657,0.3407595764973388
82,3.249618083704263,30.59049709269312,1.189039059681818,2.82036353694275,0.7903580884799565,0.4378963297800919,0.76960929748589,0.1074960619452916,264.86339858138604,267.4785190982273,0.1875648124806103,0.6882278470795735,0.7511427299017259
83,19.61712831119076,23.91954962199088,0.4218169546220451,2.7808208693750203,0.0791739335134089,-0.0237782447409531,0.2257473683992527,0.0035326786164102,32.47865988672089,35.09378040356215,-0.1030091634293268,0.0554526739474204,0.4455951993629983
84,20.65737035078928,23.40822958026547,-4.23354099621065,1.6244037677533925,2.486888143150616,-0.0925780128682978,1.3740529094775886,0.0017079720750746,380.6398346136976,383.25495513053886,-0.5366278411673813,0.3514718154307855,4.140962983342352
85,20.62658447911963,15.910171023686416,1.212800397770479,4.9503235830925405,0.4562365641810252,-0.0572811743146904,0.5631704480207941,0.0035575389894051,209.36645759551416,211.98157811235544,-0.2474759680189803,0.1329136193895994,1.2700815720851697
86,28.47792462212965,12.943053645431064,0.6129995046649128,3.8361466112546623,0.1607750071786114,-0.0483205020107835,0.3319423090930179,0.0071579425541832,104.0228981139164,106.63801863075766,-0.1612254173465407,0.0645844133249736,0.6613200066756963
87,6.759856487158686,18.086906289798208,3.713536217110232,2.067629419732839,4.0625008510822695,1.6118276183875355,1.7297631881315731,0.2409714277256139,430.2072581797977,432.82237869663896,1.044282603830658,2.179372632944413,2.1017085987226967
88,24.488107512239367,31.3941154187778,2.861589650856331,1.701839702669531,0.7381369491476417,-0.1204800710337267,0.7067682810240437,0.0096680299869611,257.95936743904406,260.57448795588533,-0.3624002267392855,0.121440084671832,2.9820697218900576
89,1.1319704814814031,85.77157085074577,-4.906168220331892,2.490867639426142,16.03668759112087,-1.9150532391275512,3.680946821228881,0.1019550654839107,568.8883699622395,571.5034904790807,-3.042668422492053,-0.7874380557630494,2.9911149812043414
90,9.590214191470295,11.936058036866598,3.9314255386125296,4.77177814161405,5.124846845157119,1.8498690173474797,1.9909127184432371,0.24895925257957,453.6697484186659,456.2848689355072,1.2124220986411611,2.4873159360537977,2.08155652126505
91,10.199478717055172,17.7493935682578,4.072521167108789,2.128068965394049,4.142809029322571,1.2977014991270774,1.7604595939867551,0.1679139071393358,432.1843644997887,434.79948501662994,0.7245742759401533,1.8708287223140012,2.774819667981712
92,44.84927799971774,43.94745397416409,-4.323736993828788,1.6956016491167247,0.4635531747183474,0.3906585448926357,0.5775591541973429,0.1404800805522489,210.97333190658588,213.5884524234272,0.1989447515307702,0.5823723382545012,4.7143955387214245
93,33.88910349691287,6.437328006722964,-2.706202402478084,2.7096196305938065,2.704810508069424,-0.1621943104170924,1.282971404727474,0.004805141874013,389.12380130221305,391.7389218190543,-0.6252913482718612,0.3009027274376762,2.5440080920609915
94,24.005606947932392,63.65885637502652,1.115445006871596,1.8234419510699809,0.1885210584660222,-0.0250274624688712,0.3625708364088798,0.0016467274279001,120.10248191163802,122.71760242847928,-0.1472872158304711,0.0972322908927285,1.1404724693404673
95,20.75083901779726,51.264036211767234,1.2500501715112478,1.3557648588903248,0.2105774474220864,0.1953458320818787,0.3661586662945796,0.0825370046528004,131.27750470695688,133.89262522379815,0.0661318504707527,0.3245598136930047,1.0547043394293691
96,21.598787299823016,5.57318256807048,-0.1637583400588482,4.097774809692055,0.0688416233863721,-0.0370629242260163,0.2117191995543473,0.0098086915014617,18.35496439193122,20.97008490877248,-0.1109433061984075,0.0368174577463748,0.1266954158328318
97,2.247930684592575,71.41534606472123,-3.685969406506047,2.4169305604882534,9.814170043903712,-1.0633376880161638,2.874189682531355,0.0541000590246011,519.2921373899251,521.9072579067663,-1.9454631742518789,-0.1812122017804486,2.6226317184898837
98,9.206256777513772,47.06137594988104,1.5368137008044869,2.714454797562212,0.992256718589592,0.0832230689603159,0.8718541360389512,0.003453224386138,287.8404686634136,290.4555891802549,-0.1972657828833592,0.3637119208039912,1.453590631844171
99,7.747758197132498,16.88763011514675,-2.292510209372267,2.929367391858249,1.8893024311164557,-0.915011607399574,1.192922105934105,0.1803254005793438,352.88255907201136,355.49767958885263,-1.3020502450272198,-0.5279729697719281,1.3774986019726931
100,43.394236841704696,16.771640204708092,-4.856063280021772,2.117001926060766,3.026920473926148,0.3771260711379366,1.3944590916378556,0.0227940712199383,400.4877052101318,403.1028257269731,-0.1127701461238799,0.8670222883997531,5.233189351159709
